event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_531177,USER_0441,withdrawal,2024-03-20 19:55:00,19,2,0,0,none,,,,,,,,,,,,,,,166.64,bank,0.0,,,,,247
EVT_462030,USER_0255,kyc_change,2024-03-20 20:05:14,20,2,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,107
EVT_523426,USER_0288,trade,2024-03-20 20:07:06,20,2,0,0,none,,,,,,,BTCUSD,1.66,4711.88,205.98,102.93,1149.0,0.895,0.0,,,,,,,,310
EVT_308921,USER_0403,kyc_change,2024-03-20 20:08:06,20,2,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,274
EVT_780991,USER_0209,kyc_change,2024-03-20 20:13:49,20,2,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,349
EVT_839979,USER_0396,withdrawal,2024-03-20 20:26:39,20,2,0,0,none,,,,,,,,,,,,,,,1244.47,bank,0.0,,,,,171
EVT_686462,USER_0188,withdrawal,2024-03-20 20:34:31,20,2,0,0,none,,,,,,,,,,,,,,,131.0,bank,0.0,,,,,252
EVT_945062,USER_0420,trade,2024-03-20 20:35:22,20,2,0,0,none,,,,,,,AUDUSD,0.48,1487.95,-101.72,434.77,1600.0,1.078,0.0,,,,,,,,401
EVT_916622,USER_0551,login,2024-03-20 20:41:53,20,2,0,0,none,10.173.26.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,125
EVT_557334,USER_0167,trade,2024-03-20 20:52:42,20,2,0,0,none,,,,,,,USDJPY,1.63,2707.1,1.23,1683.63,3537.0,1.16,1.0,,,,,,,,384
EVT_651605,USER_0573,trade,2024-03-20 20:59:27,20,2,0,0,none,,,,,,,USDJPY,1.7,26414.76,310.22,859.96,113.0,1.095,0.0,,,,,,,,269
EVT_550094,USER_0478,trade,2024-03-20 21:01:35,21,2,0,0,none,,,,,,,AUDUSD,1.75,14781.29,45.43,842.23,280.0,0.921,0.0,,,,,,,,423
EVT_295102,USER_0398,login,2024-03-20 21:02:09,21,2,0,0,none,10.249.162.1,UK,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,216
EVT_140669,USER_0090,trade,2024-03-20 21:07:29,21,2,0,0,none,,,,,,,XAUUSD,0.54,13307.02,7.44,1098.15,2761.0,1.222,0.0,,,,,,,,341
EVT_455423,USER_0075,deposit,2024-03-20 21:26:09,21,2,0,1,brute_forcer,,,,,,,,,,,,,,,802.97,crypto,0.0,,,,,427
EVT_452732,USER_0373,withdrawal,2024-03-20 21:27:02,21,2,0,0,none,,,,,,,,,,,,,,,491.83,crypto,0.0,,,,,343
EVT_893838,USER_0146,trade,2024-03-20 21:33:19,21,2,0,0,none,,,,,,,EURUSD,0.43,19427.59,21.52,3262.41,625.0,0.782,1.0,,,,,,,,365
EVT_921110,USER_0398,login,2024-03-20 21:45:56,21,2,0,0,none,10.249.162.1,UK,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,216
EVT_817884,USER_0108,login,2024-03-20 21:57:45,21,2,0,0,none,10.233.154.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,296
EVT_396239,USER_0205,trade,2024-03-20 21:58:34,21,2,0,0,none,,,,,,,USDJPY,0.14,14571.22,-6.68,4392.34,3384.0,1.42,0.0,,,,,,,,97
EVT_704379,USER_0571,session,2024-03-20 21:58:39,21,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,13.5,51.0,3.78,,110
EVT_981389,USER_0577,login,2024-03-20 22:03:16,22,2,0,0,none,10.30.110.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,314
EVT_132985,USER_0023,deposit,2024-03-20 22:08:56,22,2,0,1,deposit_withdrawal_cycler,,,,,,,,,,,,,,,1783.25,bank,0.0,,,,,191
EVT_137516,USER_0253,trade,2024-03-20 22:17:39,22,2,0,0,none,,,,,,,XAUUSD,1.04,22086.47,-159.91,2592.18,861.0,0.806,1.0,,,,,,,,427
EVT_280795,USER_0424,login,2024-03-20 22:18:47,22,2,0,0,none,10.169.121.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,313
EVT_221828,USER_0254,login,2024-03-20 22:41:05,22,2,0,0,none,10.176.32.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,432
EVT_979960,USER_0521,trade,2024-03-20 23:05:27,23,2,0,0,none,,,,,,,XAUUSD,1.52,8546.61,240.38,1168.51,3009.0,0.834,0.0,,,,,,,,305
EVT_295148,USER_0008,login,2024-03-20 23:14:56,23,2,0,1,wash_trader,172.16.9.1,FR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,291
EVT_725346,USER_0067,deposit,2024-03-20 23:17:45,23,2,0,1,kyc_manipulator,,,,,,,,,,,,,,,1262.58,bank,0.0,,,,,349
EVT_730836,USER_0554,deposit,2024-03-20 23:22:29,23,2,0,0,none,,,,,,,,,,,,,,,744.08,card,0.0,,,,,140
EVT_630354,USER_0426,login,2024-03-20 23:37:14,23,2,0,0,none,10.164.137.1,FR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,362
EVT_512566,USER_0549,trade,2024-03-20 23:39:15,23,2,0,0,none,,,,,,,AUDUSD,0.77,27933.37,-12.05,2674.32,71.0,1.183,1.0,,,,,,,,391
EVT_494159,USER_0433,trade,2024-03-20 23:39:37,23,2,0,0,none,,,,,,,XAUUSD,1.86,6048.54,390.15,3127.75,817.0,1.099,0.0,,,,,,,,285
EVT_568560,USER_0191,deposit,2024-03-20 23:45:16,23,2,0,0,none,,,,,,,,,,,,,,,2627.87,crypto,0.0,,,,,162
EVT_406417,USER_0326,withdrawal,2024-03-20 23:48:41,23,2,0,0,none,,,,,,,,,,,,,,,1686.98,crypto,0.0,,,,,165
EVT_367940,USER_0513,trade,2024-03-20 23:51:37,23,2,0,0,none,,,,,,,AUDUSD,1.97,20543.44,136.91,4224.21,2853.0,0.79,0.0,,,,,,,,236
EVT_664412,USER_0536,session,2024-03-21 00:04:19,0,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,54.0,50.0,0.93,,245
EVT_615344,USER_0238,trade,2024-03-21 00:54:27,0,3,0,0,none,,,,,,,XAUUSD,0.13,4118.95,-438.73,540.3,2996.0,1.312,1.0,,,,,,,,237
EVT_352466,USER_0256,trade,2024-03-21 01:09:03,1,3,0,0,none,,,,,,,USDCHF,0.19,18168.87,-182.06,1065.07,1521.0,0.648,0.0,,,,,,,,398
EVT_212632,USER_0430,trade,2024-03-21 01:13:14,1,3,0,0,none,,,,,,,GBPUSD,1.2,17145.41,-296.65,3336.02,1242.0,0.73,0.0,,,,,,,,433
EVT_402537,USER_0219,withdrawal,2024-03-21 01:17:07,1,3,0,0,none,,,,,,,,,,,,,,,250.8,crypto,0.0,,,,,336
EVT_973705,USER_0002,deposit,2024-03-21 01:22:24,1,3,0,1,device_switcher,,,,,,,,,,,,,,,869.17,card,0.0,,,,,384
EVT_792706,USER_0157,trade,2024-03-21 01:43:13,1,3,0,0,none,,,,,,,BTCUSD,0.98,29473.56,-449.12,2378.67,2502.0,1.168,1.0,,,,,,,,265
EVT_385869,USER_0454,session,2024-03-21 01:53:50,1,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,52.1,72.0,1.38,,357
EVT_119275,USER_0315,withdrawal,2024-03-21 01:59:13,1,3,0,0,none,,,,,,,,,,,,,,,1653.0,bank,0.0,,,,,215
EVT_107971,USER_0294,trade,2024-03-21 02:04:03,2,3,0,0,none,,,,,,,AUDUSD,0.03,4124.32,155.73,1232.34,1861.0,0.875,1.0,,,,,,,,410
EVT_561930,USER_0316,login,2024-03-21 02:11:12,2,3,0,0,none,10.199.2.1,FR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,152
EVT_308430,USER_0303,kyc_change,2024-03-21 02:26:11,2,3,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,169
EVT_262617,USER_0062,withdrawal,2024-03-21 02:52:17,2,3,0,1,wash_trader,,,,,,,,,,,,,,,174.28,crypto,0.0,,,,,209
EVT_212272,USER_0392,kyc_change,2024-03-21 02:53:45,2,3,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,120
EVT_769252,USER_0310,login,2024-03-21 02:55:47,2,3,0,0,none,10.53.151.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,309
EVT_588904,USER_0108,trade,2024-03-21 03:03:24,3,3,0,0,none,,,,,,,ETHUSD,0.08,9394.8,26.62,3508.46,1492.0,0.9,0.0,,,,,,,,297
EVT_167379,USER_0279,trade,2024-03-21 03:14:50,3,3,0,0,none,,,,,,,AUDUSD,1.3,18131.65,270.46,1241.88,998.0,0.792,0.0,,,,,,,,239
EVT_716696,USER_0157,withdrawal,2024-03-21 03:16:48,3,3,0,0,none,,,,,,,,,,,,,,,329.4,crypto,0.0,,,,,265
EVT_545904,USER_0584,trade,2024-03-21 03:32:36,3,3,0,0,none,,,,,,,GBPUSD,0.41,997.85,-347.88,4027.06,1919.0,0.842,0.0,,,,,,,,290
EVT_735017,USER_0256,trade,2024-03-21 03:35:51,3,3,0,0,none,,,,,,,USDCHF,0.84,37560.68,-9.04,4135.29,3034.0,1.339,0.0,,,,,,,,399
EVT_106578,USER_0379,deposit,2024-03-21 03:36:18,3,3,0,0,none,,,,,,,,,,,,,,,2130.16,crypto,0.0,,,,,265
EVT_760173,USER_0268,login,2024-03-21 03:40:27,3,3,0,0,none,10.26.137.1,RU,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,372
EVT_312272,USER_0213,session,2024-03-21 03:49:20,3,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,42.7,10.0,0.23,,332
EVT_585550,USER_0527,session,2024-03-21 04:05:03,4,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,26.7,70.0,2.62,,159
EVT_658856,USER_0408,trade,2024-03-21 04:26:45,4,3,0,0,none,,,,,,,GBPUSD,1.71,12751.1,-26.03,3193.73,3292.0,0.703,0.0,,,,,,,,286
EVT_953122,USER_0193,trade,2024-03-21 05:39:03,5,3,0,0,none,,,,,,,GBPUSD,1.35,9281.39,-190.76,655.5,3308.0,1.011,1.0,,,,,,,,419
EVT_692550,USER_0578,login,2024-03-21 05:39:11,5,3,0,0,none,10.184.184.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,285
EVT_691086,USER_0038,trade,2024-03-21 06:09:17,6,3,0,1,kyc_manipulator,,,,,,,USDJPY,0.88,16479.43,390.45,775.2,850.0,0.705,0.0,,,,,,,,159
EVT_319710,USER_0202,session,2024-03-21 06:22:06,6,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,42.6,20.0,0.47,,146
EVT_532060,USER_0478,trade,2024-03-21 06:24:39,6,3,0,0,none,,,,,,,USDCHF,0.3,14831.34,239.48,2523.06,3569.0,0.924,0.0,,,,,,,,424
EVT_223505,USER_0365,deposit,2024-03-21 06:28:25,6,3,0,0,none,,,,,,,,,,,,,,,2353.81,crypto,0.0,,,,,183
EVT_410576,USER_0206,session,2024-03-21 06:31:45,6,3,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,22.8,23.0,1.01,,327
EVT_176142,USER_0432,session,2024-03-21 06:44:07,6,3,0,0,none,,,android_app,,,,,,,,,,,,,,,24.8,63.0,2.54,,295
EVT_398824,USER_0482,trade,2024-03-21 07:04:24,7,3,0,0,none,,,,,,,GBPUSD,1.2,10764.3,29.25,3936.32,2441.0,1.149,1.0,,,,,,,,84
EVT_285530,USER_0594,login,2024-03-21 07:28:47,7,3,0,0,none,10.96.210.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,167
EVT_640722,USER_0580,login,2024-03-21 07:32:26,7,3,0,0,none,10.249.228.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,389
EVT_791298,USER_0360,session,2024-03-21 07:37:30,7,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,30.7,65.0,2.12,,168
EVT_988792,USER_0216,login,2024-03-21 07:42:14,7,3,0,0,none,10.234.123.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,336
EVT_452907,USER_0191,session,2024-03-21 07:43:33,7,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,49.8,73.0,1.47,,163
EVT_505537,USER_0385,deposit,2024-03-21 08:08:14,8,3,0,0,none,,,,,,,,,,,,,,,2692.12,card,0.0,,,,,259
EVT_815593,USER_0515,trade,2024-03-21 08:20:43,8,3,0,0,none,,,,,,,EURUSD,0.51,2067.71,487.2,4999.37,2340.0,0.997,0.0,,,,,,,,374
EVT_469209,USER_0584,trade,2024-03-21 08:23:28,8,3,0,0,none,,,,,,,ETHUSD,0.24,1332.17,52.78,2949.79,1948.0,1.124,0.0,,,,,,,,291
EVT_891575,USER_0213,kyc_change,2024-03-21 08:50:48,8,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,332
EVT_655182,USER_0391,trade,2024-03-21 08:51:33,8,3,0,0,none,,,,,,,USDCHF,0.35,7254.24,164.13,3795.06,1531.0,0.874,0.0,,,,,,,,132
EVT_683064,USER_0234,withdrawal,2024-03-21 08:52:40,8,3,0,0,none,,,,,,,,,,,,,,,2273.48,bank,0.0,,,,,123
EVT_642798,USER_0098,login,2024-03-21 09:14:13,9,3,0,0,none,10.22.162.1,FR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,137
EVT_984824,USER_0349,trade,2024-03-21 09:14:32,9,3,0,0,none,,,,,,,BTCUSD,0.6,8080.3,63.71,4769.72,1901.0,1.475,0.0,,,,,,,,209
EVT_461426,USER_0291,login,2024-03-21 09:24:41,9,3,0,0,none,10.194.43.1,BR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,413
EVT_708921,USER_0350,session,2024-03-21 09:27:09,9,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,15.1,75.0,4.97,,295
EVT_875999,USER_0363,login,2024-03-21 09:27:38,9,3,0,0,none,10.1.22.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,304
EVT_943143,USER_0388,login,2024-03-21 09:29:30,9,3,0,0,none,10.164.198.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,213
EVT_747725,USER_0267,login,2024-03-21 09:39:11,9,3,0,0,none,10.104.169.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,237
EVT_220110,USER_0206,deposit,2024-03-21 09:40:01,9,3,0,0,none,,,,,,,,,,,,,,,2079.0,card,0.0,,,,,327
EVT_394177,USER_0467,withdrawal,2024-03-21 10:04:37,10,3,0,0,none,,,,,,,,,,,,,,,399.45,bank,0.0,,,,,289
EVT_959159,USER_0173,deposit,2024-03-21 10:06:43,10,3,0,0,none,,,,,,,,,,,,,,,294.91,crypto,0.0,,,,,412
EVT_675151,USER_0598,deposit,2024-03-21 10:16:54,10,3,0,0,none,,,,,,,,,,,,,,,2779.18,card,0.0,,,,,373
EVT_196729,USER_0435,trade,2024-03-21 10:23:58,10,3,0,0,none,,,,,,,ETHUSD,0.09,13149.48,-162.71,2086.57,1887.0,1.112,0.0,,,,,,,,360
EVT_617189,USER_0356,login,2024-03-21 10:24:37,10,3,0,0,none,10.167.200.1,BR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,116
EVT_285340,USER_0026,deposit,2024-03-21 10:37:00,10,3,0,1,bot_trader,,,,,,,,,,,,,,,2226.42,bank,0.0,,,,,384
EVT_705923,USER_0402,login,2024-03-21 10:39:40,10,3,0,0,none,10.45.171.1,CN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,176
EVT_625863,USER_0340,session,2024-03-21 10:51:28,10,3,0,0,none,,,android_app,,,,,,,,,,,,,,,47.4,31.0,0.65,,187
EVT_353035,USER_0033,deposit,2024-03-21 10:54:26,10,3,0,1,device_switcher,,,,,,,,,,,,,,,2589.16,bank,0.0,,,,,199
EVT_394008,USER_0432,trade,2024-03-21 11:08:01,11,3,0,0,none,,,,,,,EURUSD,1.51,13293.25,65.73,4253.4,2253.0,1.053,0.0,,,,,,,,295
EVT_743875,USER_0573,login,2024-03-21 11:09:55,11,3,0,0,none,10.217.107.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,270
EVT_478543,USER_0220,deposit,2024-03-21 11:34:52,11,3,0,0,none,,,,,,,,,,,,,,,3245.98,bank,0.0,,,,,80
EVT_344900,USER_0442,withdrawal,2024-03-21 11:37:47,11,3,0,0,none,,,,,,,,,,,,,,,104.57,crypto,0.0,,,,,345
EVT_645559,USER_0436,login,2024-03-21 11:40:26,11,3,0,0,none,10.154.203.1,BR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,227
EVT_951462,USER_0330,trade,2024-03-21 12:00:27,12,3,0,0,none,,,,,,,USDCHF,1.96,13868.43,-307.5,2191.52,1446.0,1.224,0.0,,,,,,,,172
EVT_571552,USER_0362,withdrawal,2024-03-21 12:14:56,12,3,0,0,none,,,,,,,,,,,,,,,1238.69,crypto,0.0,,,,,356
EVT_211099,USER_0523,deposit,2024-03-21 12:26:07,12,3,0,0,none,,,,,,,,,,,,,,,251.19,crypto,0.0,,,,,200
EVT_784781,USER_0475,deposit,2024-03-21 12:34:34,12,3,0,0,none,,,,,,,,,,,,,,,2236.65,card,0.0,,,,,267
EVT_439395,USER_0588,login,2024-03-21 12:43:08,12,3,0,0,none,10.14.17.1,JP,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,107
EVT_874138,USER_0260,login,2024-03-21 12:46:45,12,3,0,0,none,10.17.228.1,BR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,289
EVT_645228,USER_0528,withdrawal,2024-03-21 12:56:47,12,3,0,0,none,,,,,,,,,,,,,,,363.3,bank,0.0,,,,,342
EVT_450153,USER_0221,login,2024-03-21 13:04:41,13,3,0,0,none,10.73.101.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,430
EVT_707705,USER_0251,deposit,2024-03-21 13:19:08,13,3,0,0,none,,,,,,,,,,,,,,,2392.27,bank,0.0,,,,,272
EVT_858386,USER_0097,withdrawal,2024-03-21 13:41:28,13,3,0,0,none,,,,,,,,,,,,,,,344.66,crypto,0.0,,,,,354
EVT_279322,USER_0096,trade,2024-03-21 13:43:03,13,3,0,0,none,,,,,,,AUDUSD,0.99,17739.53,-6.72,4331.64,268.0,0.654,0.0,,,,,,,,231
EVT_377488,USER_0068,deposit,2024-03-21 13:48:03,13,3,0,1,structurer,,,,,,,,,,,,,,,1982.2,card,0.0,,,,,253
EVT_533435,USER_0113,deposit,2024-03-21 13:58:18,13,3,0,0,none,,,,,,,,,,,,,,,1075.28,card,0.0,,,,,107
EVT_640776,USER_0422,deposit,2024-03-21 14:21:21,14,3,0,0,none,,,,,,,,,,,,,,,1233.32,card,0.0,,,,,209
EVT_798670,USER_0492,trade,2024-03-21 14:21:25,14,3,0,0,none,,,,,,,EURUSD,0.35,27106.33,10.87,4622.35,795.0,1.226,0.0,,,,,,,,306
EVT_186560,USER_0307,deposit,2024-03-21 14:23:34,14,3,0,0,none,,,,,,,,,,,,,,,2850.04,bank,0.0,,,,,226
EVT_734032,USER_0303,trade,2024-03-21 14:41:51,14,3,0,0,none,,,,,,,ETHUSD,1.76,5888.41,232.24,1894.64,2189.0,0.843,0.0,,,,,,,,170
EVT_701487,USER_0390,trade,2024-03-21 14:51:06,14,3,0,0,none,,,,,,,AUDUSD,1.77,20153.05,3.69,2178.91,1107.0,0.954,0.0,,,,,,,,360
EVT_859431,USER_0382,withdrawal,2024-03-21 14:54:29,14,3,0,0,none,,,,,,,,,,,,,,,1234.66,bank,0.0,,,,,266
EVT_983708,USER_0440,login,2024-03-21 14:59:14,14,3,0,0,none,10.151.132.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,170
EVT_317934,USER_0237,trade,2024-03-21 15:00:29,15,3,0,0,none,,,,,,,ETHUSD,0.32,17027.91,77.37,3090.32,153.0,1.044,0.0,,,,,,,,192
EVT_283524,USER_0442,trade,2024-03-21 15:05:29,15,3,0,0,none,,,,,,,USDJPY,1.19,22590.44,63.61,3008.69,641.0,0.934,0.0,,,,,,,,345
EVT_768939,USER_0263,kyc_change,2024-03-21 15:05:48,15,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,195
EVT_421731,USER_0376,login,2024-03-21 15:06:51,15,3,0,0,none,10.183.106.1,CN,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,399
EVT_702430,USER_0508,login,2024-03-21 15:12:57,15,3,0,0,none,10.91.128.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,294
EVT_549350,USER_0188,login,2024-03-21 15:19:10,15,3,0,0,none,10.188.223.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,252
EVT_554779,USER_0202,trade,2024-03-21 15:25:44,15,3,0,0,none,,,,,,,XAUUSD,1.72,11758.74,100.56,1423.73,2399.0,1.144,0.0,,,,,,,,146
EVT_995221,USER_0246,login,2024-03-21 15:39:18,15,3,0,0,none,10.120.31.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,288
EVT_792006,USER_0221,trade,2024-03-21 15:43:20,15,3,0,0,none,,,,,,,ETHUSD,0.25,8836.76,-94.21,4292.26,173.0,0.745,0.0,,,,,,,,430
EVT_634707,USER_0301,login,2024-03-21 15:51:09,15,3,0,0,none,10.245.160.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,175
EVT_876970,USER_0279,login,2024-03-21 16:03:36,16,3,0,0,none,10.247.249.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,240
EVT_597026,USER_0428,session,2024-03-21 16:15:42,16,3,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,45.4,79.0,1.74,,370
EVT_334770,USER_0095,trade,2024-03-21 16:18:43,16,3,0,0,none,,,,,,,BTCUSD,0.76,4758.68,89.74,885.78,2892.0,1.286,0.0,,,,,,,,444
EVT_517784,USER_0091,kyc_change,2024-03-21 16:40:41,16,3,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,201
EVT_314300,USER_0562,withdrawal,2024-03-21 16:53:06,16,3,0,0,none,,,,,,,,,,,,,,,681.24,bank,0.0,,,,,349
EVT_778895,USER_0003,trade,2024-03-21 17:09:51,17,3,0,1,brute_forcer,,,,,,,BTCUSD,0.29,4143.11,-384.46,4581.99,3347.0,1.543,0.0,,,,,,,,428
EVT_863271,USER_0396,login,2024-03-21 17:16:52,17,3,0,0,none,10.72.56.1,DE,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,172
EVT_740502,USER_0338,trade,2024-03-21 17:18:01,17,3,0,0,none,,,,,,,GBPUSD,0.44,5621.0,239.02,1210.91,1584.0,1.323,0.0,,,,,,,,84
EVT_668372,USER_0049,deposit,2024-03-21 17:26:52,17,3,0,1,ip_hopper,,,,,,,,,,,,,,,493.55,card,0.0,,,,,222
EVT_141688,USER_0174,deposit,2024-03-21 17:28:40,17,3,0,0,none,,,,,,,,,,,,,,,1990.06,card,0.0,,,,,128
EVT_637145,USER_0049,trade,2024-03-21 17:56:30,17,3,0,1,ip_hopper,,,,,,,USDCHF,0.52,1988.89,89.7,202.46,849.0,1.145,0.0,,,,,,,,222
EVT_773388,USER_0104,session,2024-03-21 17:59:40,17,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,21.8,21.0,0.96,,239
EVT_937311,USER_0104,trade,2024-03-21 17:59:57,17,3,0,0,none,,,,,,,XAUUSD,1.5,1062.59,136.33,3032.12,329.0,0.927,0.0,,,,,,,,239
EVT_507135,USER_0162,trade,2024-03-21 18:00:22,18,3,0,0,none,,,,,,,ETHUSD,1.94,17835.47,335.04,2519.83,2387.0,0.622,0.0,,,,,,,,314
EVT_341753,USER_0486,deposit,2024-03-21 18:01:34,18,3,0,0,none,,,,,,,,,,,,,,,985.9,bank,0.0,,,,,312
EVT_384254,USER_0213,session,2024-03-21 18:06:10,18,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,36.6,24.0,0.66,,333
EVT_479426,USER_0594,withdrawal,2024-03-21 18:25:43,18,3,0,0,none,,,,,,,,,,,,,,,1363.58,bank,0.0,,,,,168
EVT_722568,USER_0009,withdrawal,2024-03-21 18:37:21,18,3,0,1,deposit_withdrawal_cycler,,,,,,,,,,,,,,,234.03,bank,0.0,,,,,279
EVT_153722,USER_0384,deposit,2024-03-21 19:11:07,19,3,0,0,none,,,,,,,,,,,,,,,2537.1,crypto,0.0,,,,,102
EVT_284925,USER_0301,trade,2024-03-21 19:24:56,19,3,0,0,none,,,,,,,BTCUSD,0.82,6890.06,-282.56,3213.21,1737.0,1.123,0.0,,,,,,,,175
EVT_268748,USER_0312,withdrawal,2024-03-21 19:42:33,19,3,0,0,none,,,,,,,,,,,,,,,823.77,crypto,0.0,,,,,437
EVT_449792,USER_0348,login,2024-03-21 19:54:23,19,3,0,0,none,10.179.219.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,195
EVT_597619,USER_0509,deposit,2024-03-21 19:55:25,19,3,0,0,none,,,,,,,,,,,,,,,273.68,card,0.0,,,,,443
EVT_998741,USER_0227,trade,2024-03-21 20:23:32,20,3,0,0,none,,,,,,,XAUUSD,1.78,3811.62,171.88,310.15,2002.0,0.902,1.0,,,,,,,,387
EVT_172613,USER_0234,trade,2024-03-21 20:36:39,20,3,0,0,none,,,,,,,GBPUSD,1.43,8019.38,-447.95,2096.76,1593.0,1.071,1.0,,,,,,,,124
EVT_187712,USER_0309,trade,2024-03-21 20:39:11,20,3,0,0,none,,,,,,,ETHUSD,0.02,28364.51,-280.71,2040.61,902.0,1.163,0.0,,,,,,,,436
EVT_652156,USER_0303,trade,2024-03-21 20:51:09,20,3,0,0,none,,,,,,,ETHUSD,1.16,6285.1,106.4,2386.51,1546.0,0.9,1.0,,,,,,,,170
EVT_562388,USER_0162,session,2024-03-21 21:03:18,21,3,0,0,none,,,android_app,,,,,,,,,,,,,,,32.5,55.0,1.69,,314
EVT_710247,USER_0534,deposit,2024-03-21 21:05:16,21,3,0,0,none,,,,,,,,,,,,,,,1130.71,card,0.0,,,,,284
EVT_814236,USER_0004,deposit,2024-03-21 21:10:53,21,3,0,1,device_switcher,,,,,,,,,,,,,,,2152.54,bank,0.0,,,,,371
EVT_928748,USER_0248,session,2024-03-21 21:18:04,21,3,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,7.4,21.0,2.84,,232
EVT_203166,USER_0076,session,2024-03-21 21:22:54,21,3,0,1,device_switcher,,,ios_app,,,,,,,,,,,,,,,54.7,21.0,0.38,,222
EVT_595226,USER_0348,session,2024-03-21 21:29:49,21,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,59.3,16.0,0.27,,195
EVT_812543,USER_0009,trade,2024-03-21 21:30:44,21,3,0,1,deposit_withdrawal_cycler,,,,,,,ETHUSD,0.35,10685.87,181.71,1443.55,3482.0,0.79,0.0,,,,,,,,279
EVT_510618,USER_0034,session,2024-03-21 21:34:27,21,3,0,1,device_switcher,,,ios_app,,,,,,,,,,,,,,,59.1,21.0,0.36,,316
EVT_250157,USER_0483,kyc_change,2024-03-21 21:37:54,21,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,427
